Ghostbusters;7.469;Comedy;1984;Ivan Reitman;images\620.jpg;"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.";8/06/1984
Gods of Egypt;5.635;Action;2016;Alex Proyas;images\205584.jpg;A common thief joins a mythical god on a quest through Egypt.;25/02/2016
Percy Jackson: Sea of Monsters;6.027;Adventure;2013;Thor Freudenthal;images\76285.jpg;In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.;7/08/2013
Men in Black: International;5.931;Comedy;2019;F. Gary Gray;images\479455.jpg;The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.;12/06/2019
The Flintstones;5.313;Fantasy;1994;Brian Levant;images\888.jpg;Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.;26/05/1994
Cinderella III: A Twist in Time;6.522;Animation;2007;Frank Nissen;images\16119.jpg;When Lady Tremaine steals the Fairy Godmother's wand and changes history, it's up to Cinderella to restore the timeline and reclaim her prince.;6/02/2007
Madrid, 1987;6.454;Drama;2011;David Trueba;images\84308.jpg;"Two characters: old and young; teacher and pupil; man and woman. Four walls within which they conjure intellectualism, relive the profession (journalism), explore politics and discover each other.";22/09/2011
What Happened to Monday;7.168;Science Fiction;2017;Tommy Wirkola;images\406990.jpg;In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.;18/08/2017
For Your Eyes Only;6.518;Adventure;1981;John Glen;images\699.jpg;A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.;24/06/1981
Dirty Games;4.111;Romance;2022;Jack Ayers;images\901454.jpg;A group of hopefuls are invited to play an erotic game show.. but all is not as it seems as things take a sharp turn for the worst!;6/02/2022
Bumblebee;6.728;Action;2018;Travis Knight;images\424783.jpg;On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.;15/12/2018
De perdidos a Río;5.395;Comedy;2023;Joaquín Mazón;images\932308.jpg;"Pedro, Kiko and David, three friends in their late thirties, travel to Rio de Janeiro to pick up the lifeless body of Mateo, their best friend from high school, who has died under mysterious circumstances. But when you arrive in Brazil, nothing is what it seems. Mateo, ""the dead man"", has fled, his house is upside down and one of his ex-girlfriends is desperately looking for him...";4/08/2023
Shark Side of the Moon;5.214;Action;2022;Glenn Campbell;images\1011679.jpg;Decades ago, the USSR developed unkillable sharks and launched them to the moon. Today, a team of American astronauts will endure the fight of their lives.;12/08/2022
Kingdom: Ashin of the North;7.188;Drama;2021;Kim Seong-hun;images\845222.jpg;Tragedy, betrayal and a mysterious discovery fuel a woman's vengeance for the loss of her tribe and family.;23/07/2021
Sex Games;5.5;Drama;2023;Mac Alejandre;images\1103856.jpg;"A rich couple often spices up their sexual relationship by doing their so-called Sex Games. But when they meet a new set of ""playmates""- a conservative couple, their game becomes more challenging.";28/04/2023
Over the Moon;7.231;Animation;2020;Glen Keane;images\560050.jpg;In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.;16/10/2020
The Happening;5.38;Thriller;2008;M. Night Shyamalan;images\8645.jpg;When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliott Moore and his wife Alma flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister?;11/06/2008
A Fistful of Dollars;7.8;Western;1964;Sergio Leone;images\391.jpg;The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.;12/09/1964
Hellboy;6.666;Fantasy;2004;Guillermo del Toro;images\1487.jpg;"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before they summon a baby demon who is rescued by Allied forces and dubbed ""Hellboy"". Sixty years later, Hellboy serves the cause of good rather than evil as an agent in the Bureau of Paranormal Research & Defense, along with Abe Sapien - a merman with psychic powers, and Liz Sherman - a woman with pyrokinesis, protecting America against dark forces.";2/04/2004
U.S. Marshals;6.494;Thriller;1998;Stuart Baird;images\11808.jpg;U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.;6/03/1998
Palmer;8.164;Drama;2021;Fisher Stevens;images\458220.jpg;After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.;28/01/2021
Van Helsing;6.327;Horror;2004;Stephen Sommers;images\7131.jpg;Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.;3/05/2004
The World Is Not Enough;6.265;Adventure;1999;Michael Apted;images\36643.jpg;Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.;17/11/1999
August Rush;7.387;Family;2007;Kirsten Sheridan;images\5123.jpg;Lyla and Louis, a singer and a musician, fall in love, but are soon compelled to separate. Lyla is forced to give up her newborn but unknown to her, he grows up to become a musical genius.;21/11/2007
Anastasia;7.611;Animation;1997;Gary Goldman;images\9444.jpg;In this animated, optimistic retelling of one of the greatest myths in history, the evil wizard Rasputin puts a hex on the royal Romanovs and young Anastasia is lost when their palace is overrun. Ten years later, the Grand Duchess offers a reward for Anastasia's return. Two scheming Russians, planning to pawn off a phony, hold auditions and choose an orphan girl with a remarkable resemblance to the missing princess. They bring her to Paris for the reward, unaware she's the real Anastasia.;20/11/1997
Ghost;7.206;Fantasy;1990;Jerry Zucker;images\251.jpg;Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.;13/07/1990
Lara Croft: Tomb Raider;5.882;Adventure;2001;Simon West;images\1995.jpg;English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.;11/06/2001
Gremlins;7.092;Fantasy;1984;Joe Dante;images\927.jpg;When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, unleashing a horde of mischievous gremlins on a small town.;8/06/1984
